Property_ID,Property Type,Bedrooms,Bathrooms,Area,Price,Description,Location,District,City
B888152566,شقة,3.0,4.0,193.0,1250000.0,شقة للبيع في المنصورية، الرياض,المونسية، شرق الرياض، الرياض,حي المونسية,الرياض
S687444572,دور,6.0,6.0,260.0,1450000.0,6 غرف نوم دور للبيع في الرمال، الرياض,الرمال، شرق الرياض، الرياض,حي الرمال,الرياض
L890601141,شقة,3.0,2.0,85.0,900000.0,شقة للبيع في شارع القصر ، حي النرجس ، الرياض ، منطقة الرياض,العارض، شمال الرياض، الرياض,حي العارض,الرياض
N943847768,دور,3.0,4.0,203.0,1200000.0,الطابق للبيع في الرمال، الرياض,الرمال، شرق الرياض، الرياض,حي الرمال,الرياض
I260227324,ارض سكنية,0.0,0.0,375.0,1650000.0,أرض للبيع في المهدية، غرب الرياض,المهدية، غرب الرياض، الرياض,حي المهدية,الرياض
D339805906,ارض سكنية,0.0,0.0,3480.0,6500.0,ارض سكنية للبيع في العارض، شمال الرياض,العارض، شمال الرياض، الرياض,حي العارض,الرياض
R560721710,ارض سكنية,0.0,0.0,312.0,7500.0,"ارض للبيع في النرجس, شمال الرياض",النرجس، شمال الرياض، الرياض,حي النرجس,الرياض
B184222190,شقة,3.0,3.0,127.0,750000.0,شقة للبيع في إشبيلية، شرق الرياض,اشبيلية، شرق الرياض، الرياض,حي اشبيلية,الرياض
M380839573,فیلا,5.0,5.0,902.0,9000000.0,فيلا للبيع في حي الملك عبدالله، شمال الرياض,الملك عبدالله، شمال الرياض، الرياض,حي الملك عبدالله,الرياض
K465803846,شقة,3.0,4.0,600.0,750000.0,شقة للبيع في الجنادرية، الرياض,الجنادرية، شرق الرياض، الرياض,حي الجنادرية,الرياض
A405087401,عمارة سكنية,0.0,0.0,750.0,1369000.0,"Apartment for sale in King Faisal District, Riyadh",الملك فيصل، شرق الرياض، الرياض,حي الملك فيصل,الرياض
S738734364,فیلا,4.0,4.0,250.0,2400000.0,فيلا للبيع في حي اليرموك، شرق الرياض,اليرموك، شرق الرياض، الرياض,حي اليرموك,الرياض
N785395709,فیلا,5.0,5.0,250.0,2400000.0,لليع فيلا درج داخلي في اليرموك، شرق الرياض,اليرموك، شرق الرياض، الرياض,حي اليرموك,الرياض
E637050772,شقة,3.0,2.0,219.0,650000.0,شقة للبيع في الدار البيضاء، جنوب الرياض,الدار البيضاء، جنوب الرياض، الرياض,حي الدار البيضاء,الرياض
R747133826,دور,5.0,4.0,325.0,610000.0,دور للبيع في بدر، جنوب الرياض,بدر، جنوب الرياض، الرياض,حي بدر,الرياض
E810570002,شقة,3.0,4.0,131.0,430000.0,شقة للبيع في بدر، جنوب الرياض,بدر، جنوب الرياض، الرياض,حي بدر,الرياض
Y172762403,فیلا,5.0,5.0,256.0,2500000.0,فيلا للبيع في القرطبة، الرياض,قرطبة، شرق الرياض، الرياض,حي قرطبة,الرياض
I082104540,ارض سكنية,0.0,0.0,480.0,1512000.0,أرض للبيع في القادسية ،شرق الرياض,القادسية، شرق الرياض، الرياض,حي القادسية,الرياض
D326035255,ارض سكنية,0.0,0.0,608.0,3040000.0,أرض سكنية للبيع في العارض، الرياض,العارض، شمال الرياض، الرياض,حي العارض,الرياض
B827572344,دور,4.0,5.0,621.0,1700000.0,للبيع دور في المونسية، شرق الرياض,المونسية، شرق الرياض، الرياض,حي المونسية,الرياض
E076587430,دور,4.0,4.0,621.0,1700000.0,تاون هاوس علوي فاخر للبيع في المونسية، شرق الرياض,المونسية، شرق الرياض، الرياض,حي المونسية,الرياض
Y154750132,دور,4.0,4.0,621.0,1500000.0,دور للبيع في المونسية، شرق الرياض,المونسية، شرق الرياض، الرياض,حي المونسية,الرياض
L002411957,دور,3.0,3.0,216.0,1550000.0,دور للبيع في المونسية، شرق الرياض,المونسية، شرق الرياض، الرياض,حي المونسية,الرياض
B901221022,فیلا,8.0,7.0,225.0,900000.0,"فيلا للبيع في شارع أبي بكر القنائي, حي ديراب, مدينة الرياض, منطقة الرياض",ديراب، غرب الرياض، الرياض,حي ديراب,الرياض
L674257519,دور,3.0,4.0,500.0,860000.0,ادوار للبيع في شبرا، غرب الرياض,شبرا، غرب الرياض، الرياض,حي شبرا,الرياض
I275460448,دور,3.0,3.0,500.0,860000.0,أدوار فاخرة للبيع في شبرا، غرب الرياض,شبرا، غرب الرياض، الرياض,حي شبرا,الرياض
L338244776,دور,3.0,5.0,219.0,1050000.0,أدوار للبيع في الرمال، شرق الرياض,الرمال، شرق الرياض، الرياض,حي الرمال,الرياض
H708646319,دور,3.0,3.0,260.0,1450000.0,دور للبيع في حي الرمال، شرق الرياض,الرمال، شرق الرياض، الرياض,حي الرمال,الرياض
E510241016,عمارة سكنية,0.0,0.0,900.0,520000.0,شقة للبيع في بدر، جنوب الرياض,بدر، جنوب الرياض، الرياض,حي بدر,الرياض
Z423786566,دور,3.0,3.0,260.0,1450000.0,دور للبيع في الرمال، شرق الرياض,الرمال، شرق الرياض، الرياض,حي الرمال,الرياض
Y925223765,فیلا,6.0,6.0,300.0,4400000.0,فيلا للبيع في حي النرجس، شمال الرياض,النرجس، شمال الرياض، الرياض,حي النرجس,الرياض
R657961725,فیلا,5.0,6.0,417.0,4200000.0,فيلا للبيع في  الشهداء، شرق الرياض,الشهداء، شرق الرياض، الرياض,حي الشهداء,الرياض
G756784204,شقة,3.0,3.0,141.0,1250000.0,شقة للبيع في  العقيق، شمال الرياض,العقيق، شمال الرياض، الرياض,حي العقيق,الرياض
P232949062,شقة,2.0,3.0,122.0,900000.0,"شقة للبيع في حطين, شمال الرياض",حطين، شمال الرياض، الرياض,حي حطين,الرياض
O735931138,فیلا,5.0,3.0,300.0,3000000.0,فيلا للبيع في  المونسية، شرق الرياض,المونسية، شرق الرياض، الرياض,حي المونسية,الرياض
G625634690,شقة,4.0,3.0,222.0,1600000.0,شقة للبيع في  الملقا، شمال الرياض,الملقا، شمال الرياض، الرياض,حي الملقا,الرياض
Z003758017,فیلا,7.0,9.0,360.0,4800000.0,"فيلا للبيع في الياسمين, شمال الرياض",الياسمين، شمال الرياض، الرياض,حي الياسمين,الرياض
J730786004,فیلا,5.0,8.0,300.0,3500000.0,"فيلا للبيع في العارض, شمال الرياض",العارض، شمال الرياض، الرياض,حي العارض,الرياض
L631334296,شقة,3.0,3.0,120.0,1588000.0,"شقة فاخرة للبيع في الياسمين, شمال الرياض",الياسمين، شمال الرياض، الرياض,حي الياسمين,الرياض
R130026039,شقة,3.0,2.0,108.0,950000.0,"شقة للبيع في الوادي, شمال الرياض",الوادي، شمال الرياض، الرياض,حي الوادي,الرياض
K032706222,شقة,3.0,4.0,124.0,580000.0,شقة للبيع في السويدي، غرب الرياض,السويدي، غرب الرياض، الرياض,حي السويدي,الرياض
W139903316,شقة,4.0,3.0,191.0,850000.0,شقة للبيع في الرمال، شرق الرياض,الرمال، شرق الرياض، الرياض,حي الرمال,الرياض
K743964979,شقة,3.0,5.0,219.0,350000.0,شقة للبيع في الدار البيضاء، الرياض,الدار البيضاء، جنوب الرياض، الرياض,حي الدار البيضاء,الرياض
L203454532,فیلا,4.0,3.0,600.0,3450000.0,فيلا للبيع في قرطبة، شرق الرياض,قرطبة، شرق الرياض، الرياض,حي قرطبة,الرياض
N481293421,دور,4.0,4.0,621.0,1500000.0,دور أرضي فاخر للبيع في المونسية، شرق الرياض,المونسية، شرق الرياض، الرياض,حي المونسية,الرياض
Z593160442,فیلا,5.0,7.0,600.0,3450000.0,"فيلا للبيع في قرطبة, شرق الرياض",قرطبة، شرق الرياض، الرياض,حي قرطبة,الرياض
J790222674,شقة,3.0,3.0,141.0,1370000.0,شقة للبيع في الحمراء، شرق الرياض,الحمراء، شرق الرياض، الرياض,حي الحمراء,الرياض
P147925273,دور,5.0,6.0,305.0,1400000.0,دور أرضي للبيع في القادسية، شرق الرياض,القادسية، شرق الرياض، الرياض,حي القادسية,الرياض
C763515734,دور,3.0,4.0,203.0,1150000.0,دور أرضي للبيع في الرمال، شرق الرياض,الرمال، شرق الرياض، الرياض,حي الرمال,الرياض
K866193376,دور,3.0,3.0,242.0,1200000.0,دور للبيع في القادسية، شرق الرياض,القادسية، شرق الرياض، الرياض,حي القادسية,الرياض
U145723200,دور,3.0,3.0,168.0,1050000.0,دور أرضي للبيع في القادسية، شرق الرياض,القادسية، شرق الرياض، الرياض,حي القادسية,الرياض
F533278137,دور,3.0,3.0,205.0,750000.0,تاون هاوس علوي للبيع في الجنادرية، شرق الرياض,الجنادرية، شرق الرياض، الرياض,حي الجنادرية,الرياض
U470446128,دور,4.0,4.0,621.0,1700000.0,دور للبيع في المونسية، شرق الرياض,المونسية، شرق الرياض، الرياض,حي المونسية,الرياض
T784403056,فیلا,3.0,4.0,172.0,3500000.0,فيلا للبيع في عكاظ، جنوب الرياض,عكاظ، جنوب الرياض، الرياض,حي عكاظ,الرياض
K278513716,دور,3.0,4.0,625.0,2400000.0,دور للبيع في الياسمين، شمال الرياض,الياسمين، شمال الرياض، الرياض,حي الياسمين,الرياض
Q045808191,شقة,3.0,2.0,127.0,1149000.0,شقة للبيع في العارض، شمال الرياض,العارض، شمال الرياض، الرياض,حي العارض,الرياض
R268693820,دور,3.0,3.0,79.0,1750000.0,دور للبيع في النرجس، شمال الرياض,النرجس، شمال الرياض، الرياض,حي النرجس,الرياض
N465075130,فیلا,3.0,4.0,1600.0,1690000.0,فيلا للبيع في العارض، شمال الرياض,العارض، شمال الرياض، الرياض,حي العارض,الرياض
B252728346,فیلا,7.0,5.0,450.0,4000000.0,فيلا دورين منفصلة للبيع في المهدية، الرياض,المهدية، غرب الرياض، الرياض,حي المهدية,الرياض
I227283547,شقة,3.0,3.0,128.0,550000.0,شقة للبيع في الزهرة، غرب الرياض,الزهرة، غرب الرياض، الرياض,حي الزهرة,الرياض
D701664873,فیلا,4.0,5.0,260.0,950000.0,فيلا للبيع في أحد، جنوب الرياض,احد، جنوب الرياض، الرياض,حي احد,الرياض
Z452790258,فیلا,6.0,6.0,312.0,3600000.0,للبيع فيلا في  القيروان، شمال الرياض,القيروان، شمال الرياض، الرياض,حي القيروان,الرياض
C810809697,دور,4.0,4.0,172.0,900000.0,دور للبيع في البيان، شرق الرياض,حي البيان، شرق الرياض، الرياض,حي حي البيان,الرياض
P821090663,فیلا,9.0,6.0,420.0,3500000.0,فيلا درج داخلي مع شقتين للبيع في العارض، شمال الرياض,العارض، شمال الرياض، الرياض,حي العارض,الرياض
